menu_item_key,restaurant_key,item_name,category,price,is_veg
1769,171,Chocolate Shake,Main,445,True
1770,171,Gulab Jamun,Dessert,475,True
1771,171,Veg Sandwich,Main,265,True
1772,171,Cappuccino,Main,260,False
1773,172,Vada Pav,Main,135,False
1774,172,Kachori,Main,170,True
1775,172,Masala Chai,Beverage,205,False
1776,172,Samosa,Main,245,True
1777,172,Mango Lassi,Beverage,240,False
1778,172,Pav Bhaji,Main,195,True
1779,173,Gulab Jamun,Dessert,90,False
1780,173,Masala Chai,Beverage,70,True
1781,173,Mango Lassi,Beverage,95,False
1782,173,Chocolate Brownie,Dessert,100,True
1783,173,Chole Bhature,Main,100,True
1784,173,Chicken Curry,Main,125,False
1785,173,Shahi Paneer,Main,90,False
1786,173,Rajma Chawal,Main,125,False
1787,174,Mango Lassi,Beverage,185,True
1788,174,Chocolate Brownie,Dessert,220,True
1789,174,Chocolate Brownie,Dessert,115,True
1790,174,Gulab Jamun,Dessert,155,True
1791,174,Masala Chai,Beverage,135,True
1792,174,Gulab Jamun,Dessert,140,True
1793,174,Choco Lava Cake,Dessert,215,True
1794,174,Ice Cream Tub,Dessert,175,True
1795,174,Gajar Halwa,Dessert,215,True
1796,175,Gulab Jamun,Dessert,60,False
1797,175,Garlic Bread,Main,65,True
1798,175,Margherita Pizza,Main,75,True
1799,175,Masala Chai,Beverage,80,False
1800,175,Cold Coffee,Beverage,80,True
1801,175,Chicken Supreme Pizza,Main,80,True
1802,175,Peppy Paneer Pizza,Main,120,True
1803,175,Farmhouse Pizza,Main,125,True
1804,175,Mango Lassi,Beverage,80,True
1805,175,Cheese Burst Pizza,Main,105,True
1806,175,Chocolate Brownie,Dessert,105,False
1807,176,Uttapam,Main,110,True
1808,176,Medu Vada,Main,80,True
1809,176,Curd Rice,Main,110,True
1810,176,Gulab Jamun,Dessert,135,False
1811,176,Filter Coffee,Main,150,True
1812,176,Masala Dosa,Main,105,False
1813,176,Mango Lassi,Beverage,120,True
1814,176,Rava Dosa,Main,135,True
1815,176,Chocolate Brownie,Dessert,125,False
1816,176,Cold Coffee,Beverage,150,True
1817,176,Pongal,Main,75,False
1818,177,Masala Chai,Beverage,105,False
1819,177,Cheese Burst Pizza,Main,150,False
1820,177,Chocolate Brownie,Dessert,145,True
1821,177,Garlic Bread,Main,140,False
1822,177,Chicken Supreme Pizza,Main,115,True
1823,177,Peppy Paneer Pizza,Main,75,True
1824,177,Mango Lassi,Beverage,125,True
1825,177,Cold Coffee,Beverage,130,False
1826,177,Gulab Jamun,Dessert,80,True
1827,178,Chicken Curry,Main,115,False
1828,178,Masala Chai,Beverage,125,True
1829,178,Dal Makhani,Main,135,False
1830,178,Chole Bhature,Main,140,False
1831,178,Mango Lassi,Beverage,70,False
1832,178,Rajma Chawal,Main,100,False
1833,178,Paneer Butter Masala,Main,75,False
1834,178,Butter Naan,Main,85,True
1835,178,Cold Coffee,Beverage,150,True
1836,178,Gulab Jamun,Dessert,65,False
1837,179,Gulab Jamun,Dessert,95,False
1838,179,Masala Chai,Beverage,140,True
1839,179,Tandoori Roti,Main,95,True
1840,179,Butter Naan,Main,75,True
1841,179,Paneer Butter Masala,Main,100,True
1842,179,Dal Makhani,Main,130,True
1843,179,Chole Bhature,Main,100,True
1844,179,Mango Lassi,Beverage,85,False
1845,179,Chicken Curry,Main,125,True
1846,179,Rajma Chawal,Main,110,True
1847,179,Shahi Paneer,Main,140,True
1848,180,Chocolate Brownie,Dessert,435,False
1849,180,Mango Lassi,Beverage,430,True
1850,180,Quinoa Salad,Main,290,False
1851,180,Cold Coffee,Beverage,485,True
1852,180,Sprout Salad,Main,475,False
1853,180,Masala Chai,Beverage,390,False
1854,180,Gulab Jamun,Dessert,270,True
1855,180,Grilled Chicken Bowl,Main,445,False
1856,181,Mango Lassi,Beverage,245,False
1857,181,Gulab Jamun,Dessert,115,True
1858,181,Cold Coffee,Beverage,155,False
1859,181,Garlic Bread,Main,220,False
1860,181,Margherita Pizza,Main,135,False
1861,181,Chicken Supreme Pizza,Main,230,True
1862,181,Chocolate Brownie,Dessert,170,True
1863,181,Peppy Paneer Pizza,Main,200,True
1864,181,Farmhouse Pizza,Main,140,False
1865,181,Masala Chai,Beverage,210,True
1866,182,Gulab Jamun,Dessert,245,False
1867,182,Rava Dosa,Main,180,True
1868,182,Chocolate Brownie,Dessert,170,True
1869,182,Cold Coffee,Beverage,250,False
1870,182,Curd Rice,Main,185,True
1871,182,Mango Lassi,Beverage,115,True
1872,183,Egg Biryani,Main,80,False
1873,183,Chicken Biryani,Main,100,True
1874,183,Gulab Jamun,Dessert,135,True
1875,183,Masala Chai,Beverage,115,False
1876,183,Mango Lassi,Beverage,65,False
1877,183,Chicken 65,Main,100,True
1878,183,Cold Coffee,Beverage,100,False
1879,184,Cold Coffee,Beverage,415,False
1880,184,Masala Chai,Beverage,245,True
1881,184,Pav Bhaji,Main,310,False
1882,184,Vada Pav,Main,315,True
1883,184,Mango Lassi,Beverage,390,True
1884,184,Kachori,Main,465,True
1885,184,Pani Puri,Main,320,False
1886,184,Chocolate Brownie,Dessert,445,False
1887,184,Samosa,Main,415,True
1888,185,Boneless Biryani,Main,175,False
1889,185,Veg Biryani,Main,170,False
1890,185,Cold Coffee,Beverage,140,False
1891,185,Hyderabadi Dum Biryani,Main,200,True
1892,185,Mango Lassi,Beverage,220,True
1893,185,Masala Chai,Beverage,145,True
1894,185,Mutton Biryani,Main,130,True
1895,185,Chicken 65,Main,165,True
1896,186,Cold Coffee,Beverage,75,False
1897,186,Seekh Kebab,Main,115,True
1898,186,Mutton Rogan Josh,Main,90,True
1899,186,Masala Chai,Beverage,115,False
1900,186,Chicken Korma,Main,90,False
1901,186,Galouti Kebab,Main,80,True
1902,186,Mango Lassi,Beverage,110,False
1903,186,Chocolate Brownie,Dessert,105,False
1904,187,Pasta Alfredo,Main,175,True
1905,187,Cold Coffee,Beverage,240,False
1906,187,Veg Sandwich,Main,235,True
1907,187,Chocolate Shake,Main,260,True
1908,187,Masala Chai,Beverage,165,False
1909,187,Club Sandwich,Main,210,False
1910,187,Croissant,Main,205,True
1911,187,Gulab Jamun,Dessert,170,False
1912,187,Mango Lassi,Beverage,185,False
1913,188,Chocolate Brownie,Dessert,140,True
1914,188,Cold Coffee,Beverage,150,False
1915,188,Veg Hakka Noodles,Main,140,True
1916,188,Chilli Chicken,Main,95,False
1917,188,Spring Roll,Main,135,False
1918,188,Fried Rice,Main,85,False
1919,188,Chicken Momos,Main,95,True
1920,188,Schezwan Noodles,Main,105,False
1921,188,Mango Lassi,Beverage,105,True
1922,188,Chilli Paneer,Main,135,False
1923,188,Masala Chai,Beverage,95,False
1924,189,Peppy Paneer Pizza,Main,115,False
1925,189,Margherita Pizza,Main,240,True
1926,189,Cold Coffee,Beverage,155,False
1927,189,Cheese Burst Pizza,Main,225,True
1928,189,Garlic Bread,Main,175,False
1929,189,Chocolate Brownie,Dessert,220,True
1930,189,Chicken Supreme Pizza,Main,185,True
1931,189,Masala Chai,Beverage,230,False
1932,189,Mango Lassi,Beverage,165,True
1933,189,Gulab Jamun,Dessert,150,True
1934,189,Farmhouse Pizza,Main,250,False
1935,190,Margherita Pizza,Main,200,True
1936,190,Peppy Paneer Pizza,Main,140,True
1937,190,Farmhouse Pizza,Main,110,True
1938,190,Cold Coffee,Beverage,135,True
1939,190,Gulab Jamun,Dessert,240,False
1940,190,Mango Lassi,Beverage,135,True
1941,190,Cheese Burst Pizza,Main,235,True
1942,190,Garlic Bread,Main,220,True
1943,190,Masala Chai,Beverage,205,True
1944,190,Chocolate Brownie,Dessert,220,True
1945,190,Chicken Supreme Pizza,Main,135,True
1946,191,Gajar Halwa,Dessert,180,True
1947,191,Masala Chai,Beverage,195,False
1948,191,Gulab Jamun,Dessert,180,False
1949,191,Choco Lava Cake,Dessert,185,False
1950,191,Rasmalai,Dessert,150,True
1951,191,Chocolate Brownie,Dessert,180,True
1952,191,Gulab Jamun,Dessert,120,True
1953,191,Cold Coffee,Beverage,110,True
1954,191,Mango Lassi,Beverage,165,False
1955,192,Chilli Paneer,Main,130,False
1956,192,Chocolate Brownie,Dessert,230,True
1957,192,Fried Rice,Main,260,True
1958,192,Gulab Jamun,Dessert,250,False
1959,192,Veg Manchurian,Main,220,False
1960,192,Schezwan Noodles,Main,235,True
1961,192,Spring Roll,Main,240,True
1962,192,Chilli Chicken,Main,115,False
1963,192,Mango Lassi,Beverage,185,True
1964,192,Chicken Momos,Main,170,True
1965,192,Masala Chai,Beverage,135,False
1966,192,Cold Coffee,Beverage,145,False
1967,192,Veg Hakka Noodles,Main,190,True
1968,193,Tandoori Roti,Main,165,True
1969,193,Butter Naan,Main,135,False
1970,193,Masala Chai,Beverage,195,True
1971,193,Chole Bhature,Main,120,True
1972,193,Cold Coffee,Beverage,170,True
1973,193,Chicken Curry,Main,165,True
1974,193,Mango Lassi,Beverage,220,False
1975,193,Shahi Paneer,Main,200,True
1976,193,Rajma Chawal,Main,140,False
1977,193,Gulab Jamun,Dessert,135,False
1978,194,Medu Vada,Main,125,True
1979,194,Pongal,Main,130,False
1980,194,Chocolate Brownie,Dessert,65,True
1981,194,Uttapam,Main,65,True
1982,194,Cold Coffee,Beverage,130,False
1983,194,Filter Coffee,Main,140,True
1984,194,Rava Dosa,Main,70,True
1985,195,French Fries,Main,305,True
1986,195,Cheese Sandwich,Main,490,False
1987,195,Chicken Burger,Main,370,True
1988,195,Veg Burger,Main,310,True
1989,195,Cold Coffee,Beverage,330,False
1990,195,Chocolate Brownie,Dessert,450,True
1991,195,Masala Chai,Beverage,455,True
1992,195,Gulab Jamun,Dessert,295,True
1993,195,Peri Peri Fries,Main,305,True
1994,195,Nuggets,Main,490,True
1995,196,Chocolate Brownie,Dessert,145,True
1996,196,Chocolate Brownie,Dessert,105,False
1997,196,Ice Cream Tub,Dessert,140,True
1998,196,Gulab Jamun,Dessert,150,False
1999,196,Rasmalai,Dessert,125,False
2000,196,Masala Chai,Beverage,125,True
2001,196,Choco Lava Cake,Dessert,130,True
2002,196,Gajar Halwa,Dessert,145,False
2003,196,Cold Coffee,Beverage,115,True
2004,196,Mango Lassi,Beverage,85,True
2005,196,Gulab Jamun,Dessert,85,False
2006,197,Chocolate Brownie,Dessert,110,True
2007,197,Masala Chai,Beverage,60,False
2008,197,Gajar Halwa,Dessert,135,True
2009,197,Choco Lava Cake,Dessert,60,True
2010,197,Gulab Jamun,Dessert,80,False
2011,197,Gulab Jamun,Dessert,105,True
2012,197,Chocolate Brownie,Dessert,105,False
2013,197,Cold Coffee,Beverage,100,True
2014,197,Ice Cream Tub,Dessert,110,False
2015,197,Mango Lassi,Beverage,70,True
2016,198,Chicken Burger,Main,70,False
2017,198,Mango Lassi,Beverage,125,True
2018,198,Chocolate Brownie,Dessert,80,True
2019,198,Cold Coffee,Beverage,120,True
2020,198,French Fries,Main,100,True
2021,198,Gulab Jamun,Dessert,65,True
2022,198,Peri Peri Fries,Main,145,False
2023,198,Veg Wrap,Main,90,False
2024,198,Cheese Sandwich,Main,115,False
2025,198,Nuggets,Main,145,False
2026,199,Butter Naan,Main,370,True
2027,199,Chocolate Brownie,Dessert,310,False
2028,199,Shahi Paneer,Main,415,True
2029,199,Mango Lassi,Beverage,360,True
2030,199,Rajma Chawal,Main,365,True
2031,199,Dal Makhani,Main,335,False
2032,199,Masala Chai,Beverage,500,True
2033,199,Tandoori Roti,Main,440,False
2034,199,Paneer Butter Masala,Main,295,True
2035,199,Gulab Jamun,Dessert,260,True
2036,200,Gulab Jamun,Dessert,235,False
2037,200,Rajma Chawal,Main,170,True
2038,200,Dal Makhani,Main,215,True
2039,200,Butter Naan,Main,130,False
2040,200,Chocolate Brownie,Dessert,160,False
2041,200,Masala Chai,Beverage,235,True
2042,200,Shahi Paneer,Main,150,True
2043,200,Mango Lassi,Beverage,230,True
2044,200,Chicken Curry,Main,155,False
2045,200,Cold Coffee,Beverage,115,True
2046,200,Paneer Butter Masala,Main,225,True
2047,200,Tandoori Roti,Main,195,True
2048,200,Chole Bhature,Main,190,True
2049,201,Choco Lava Cake,Dessert,175,True
2050,201,Masala Chai,Beverage,120,True
2051,201,Chocolate Brownie,Dessert,165,False
2052,201,Cold Coffee,Beverage,170,True
2053,201,Rasmalai,Dessert,115,False
2054,201,Ice Cream Tub,Dessert,210,True
2055,201,Gulab Jamun,Dessert,240,False
2056,201,Mango Lassi,Beverage,135,True
2057,201,Gajar Halwa,Dessert,255,True
2058,201,Gulab Jamun,Dessert,145,True
2059,201,Chocolate Brownie,Dessert,140,False
2060,202,Veg Wrap,Main,490,False
2061,202,Mango Lassi,Beverage,515,False
2062,202,Cheese Sandwich,Main,320,True
2063,202,Nuggets,Main,360,True
2064,202,Cold Coffee,Beverage,425,True
2065,202,Gulab Jamun,Dessert,490,True
2066,202,Masala Chai,Beverage,345,False
2067,202,Chocolate Brownie,Dessert,405,True
2068,202,Peri Peri Fries,Main,430,True
2069,202,French Fries,Main,270,True
2070,202,Veg Burger,Main,495,True
2071,202,Chicken Burger,Main,355,True
2072,203,Gulab Jamun,Dessert,130,True
2073,203,Gajar Halwa,Dessert,140,True
2074,203,Choco Lava Cake,Dessert,85,False
2075,203,Cold Coffee,Beverage,75,True
2076,203,Masala Chai,Beverage,150,False
2077,203,Ice Cream Tub,Dessert,135,True
2078,203,Gulab Jamun,Dessert,85,True
2079,203,Rasmalai,Dessert,75,False
2080,203,Mango Lassi,Beverage,75,False
2081,203,Chocolate Brownie,Dessert,65,True
2082,203,Chocolate Brownie,Dessert,65,True
2083,204,Filter Coffee,Main,210,True
2084,204,Mango Lassi,Beverage,205,False
2085,204,Cold Coffee,Beverage,115,True
2086,204,Chocolate Brownie,Dessert,210,True
2087,204,Rava Dosa,Main,180,False
2088,204,Pongal,Main,135,True
2089,204,Uttapam,Main,250,True
2090,204,Idli Sambar,Main,195,True
2091,204,Medu Vada,Main,160,True
2092,204,Masala Dosa,Main,195,True
2093,204,Gulab Jamun,Dessert,255,False
2094,204,Curd Rice,Main,110,False
2095,204,Masala Chai,Beverage,160,False
2096,205,Cold Coffee,Beverage,105,True
2097,205,Chocolate Brownie,Dessert,75,False
2098,205,Chicken Biryani,Main,140,False
2099,205,Gulab Jamun,Dessert,105,True
2100,205,Mango Lassi,Beverage,125,True
2101,205,Chicken 65,Main,105,False
2102,205,Veg Biryani,Main,130,True
2103,205,Mutton Biryani,Main,125,True
2104,205,Hyderabadi Dum Biryani,Main,80,True
2105,205,Boneless Biryani,Main,90,True
2106,205,Egg Biryani,Main,95,True
2107,205,Masala Chai,Beverage,100,True
2108,206,Seekh Kebab,Main,125,False
2109,206,Masala Chai,Beverage,115,True
2110,206,Gulab Jamun,Dessert,125,False
2111,206,Cold Coffee,Beverage,95,False
2112,206,Mutton Rogan Josh,Main,105,True
2113,206,Mango Lassi,Beverage,120,True
2114,206,Galouti Kebab,Main,90,True
2115,207,Filter Coffee,Main,120,True
2116,207,Rava Dosa,Main,120,True
2117,207,Masala Dosa,Main,130,True
2118,207,Masala Chai,Beverage,130,True
2119,207,Medu Vada,Main,130,False
2120,207,Mango Lassi,Beverage,150,False
2121,207,Chocolate Brownie,Dessert,125,True
2122,207,Idli Sambar,Main,70,True
2123,207,Uttapam,Main,110,True
2124,207,Cold Coffee,Beverage,120,True
2125,207,Pongal,Main,115,True
2126,207,Gulab Jamun,Dessert,140,True
2127,207,Curd Rice,Main,75,True
2128,208,Rajma Chawal,Main,475,False
2129,208,Chicken Curry,Main,285,False
2130,208,Chole Bhature,Main,245,True
2131,208,Cold Coffee,Beverage,395,False
2132,208,Butter Naan,Main,340,True
2133,208,Dal Makhani,Main,290,True
2134,208,Chocolate Brownie,Dessert,275,True
2135,208,Mango Lassi,Beverage,470,True
2136,208,Paneer Butter Masala,Main,495,True
2137,208,Gulab Jamun,Dessert,380,True
2138,208,Masala Chai,Beverage,245,False
2139,208,Shahi Paneer,Main,335,True
2140,208,Tandoori Roti,Main,355,False
2141,209,Margherita Pizza,Main,320,True
2142,209,Garlic Bread,Main,330,False
2143,209,Farmhouse Pizza,Main,425,False
2144,209,Chocolate Brownie,Dessert,385,True
2145,209,Cheese Burst Pizza,Main,260,False
2146,209,Chicken Supreme Pizza,Main,260,True
2147,209,Mango Lassi,Beverage,425,False
2148,209,Gulab Jamun,Dessert,260,False
2149,209,Cold Coffee,Beverage,280,False
2150,209,Peppy Paneer Pizza,Main,445,False
2151,209,Masala Chai,Beverage,260,True
2152,210,Veg Burger,Main,140,False
2153,210,Veg Wrap,Main,155,True
2154,210,French Fries,Main,175,True
2155,210,Peri Peri Fries,Main,225,True
2156,210,Chicken Burger,Main,190,True
2157,210,Mango Lassi,Beverage,140,False
2158,210,Cold Coffee,Beverage,185,True
2159,210,Masala Chai,Beverage,220,False
2160,211,Chocolate Brownie,Dessert,145,True
2161,211,Kachori,Main,70,False
2162,211,Masala Chai,Beverage,125,True
2163,211,Dahi Puri,Main,85,False
2164,211,Gulab Jamun,Dessert,105,False
2165,211,Cold Coffee,Beverage,135,True
2166,211,Mango Lassi,Beverage,120,False
2167,211,Pav Bhaji,Main,70,True
2168,212,Masala Chai,Beverage,105,False
2169,212,Chicken Korma,Main,95,True
2170,212,Mutton Rogan Josh,Main,100,False
2171,212,Gulab Jamun,Dessert,105,False
2172,212,Mango Lassi,Beverage,80,True
2173,212,Seekh Kebab,Main,140,True
2174,212,Cold Coffee,Beverage,115,False
2175,212,Chocolate Brownie,Dessert,125,True
2176,212,Galouti Kebab,Main,115,True
2177,213,Double Egg Roll,Main,135,True
2178,213,Gulab Jamun,Dessert,115,True
2179,213,Masala Chai,Beverage,90,False
2180,213,Chicken Roll,Main,140,True
2181,213,Chocolate Brownie,Dessert,65,False
2182,213,Mango Lassi,Beverage,75,False
2183,213,Egg Roll,Main,85,True
2184,214,Chole Bhature,Main,75,False
2185,214,Chicken Curry,Main,145,True
2186,214,Rajma Chawal,Main,85,True
2187,214,Butter Naan,Main,100,True
2188,214,Paneer Butter Masala,Main,80,False
2189,214,Shahi Paneer,Main,120,True
2190,214,Dal Makhani,Main,60,False
2191,214,Gulab Jamun,Dessert,60,False
2192,214,Mango Lassi,Beverage,110,False
2193,214,Chocolate Brownie,Dessert,130,False
2194,214,Masala Chai,Beverage,125,True
2195,214,Tandoori Roti,Main,75,False
2196,215,Boneless Biryani,Main,65,True
2197,215,Cold Coffee,Beverage,120,True
2198,215,Mutton Biryani,Main,95,False
2199,215,Egg Biryani,Main,65,False
2200,215,Veg Biryani,Main,120,True
2201,215,Chicken 65,Main,70,True
2202,215,Hyderabadi Dum Biryani,Main,145,False
2203,215,Chocolate Brownie,Dessert,95,False
2204,215,Chicken Biryani,Main,70,True
2205,215,Mango Lassi,Beverage,80,False
2206,215,Gulab Jamun,Dessert,95,False
2207,215,Masala Chai,Beverage,80,False
2208,216,Chocolate Brownie,Dessert,215,True
2209,216,Croissant,Main,175,True
2210,216,Veg Sandwich,Main,180,False
2211,216,Cappuccino,Main,125,True
2212,216,Mango Lassi,Beverage,115,True
2213,216,Club Sandwich,Main,225,True
2214,216,Masala Chai,Beverage,120,True
2215,217,Gulab Jamun,Dessert,235,True
2216,217,Mango Lassi,Beverage,160,False
2217,217,Chicken Biryani,Main,165,True
2218,217,Veg Biryani,Main,230,False
2219,217,Mutton Biryani,Main,235,True
2220,217,Masala Chai,Beverage,200,False
2221,217,Hyderabadi Dum Biryani,Main,200,True
2222,217,Chicken 65,Main,220,False
2223,217,Egg Biryani,Main,145,True
2224,217,Boneless Biryani,Main,120,True
2225,218,Masala Chai,Beverage,330,True
2226,218,Chocolate Brownie,Dessert,255,True
2227,218,Kachori,Main,345,True
2228,218,Samosa,Main,465,False
2229,218,Vada Pav,Main,375,False
2230,218,Dahi Puri,Main,375,True
2231,218,Gulab Jamun,Dessert,385,True
2232,218,Mango Lassi,Beverage,365,False
2233,218,Cold Coffee,Beverage,340,True
2234,218,Pani Puri,Main,275,False
2235,218,Pav Bhaji,Main,245,False
2236,219,Cold Coffee,Beverage,145,False
2237,219,Margherita Pizza,Main,115,False
2238,219,Gulab Jamun,Dessert,105,True
2239,219,Garlic Bread,Main,150,False
2240,219,Cheese Burst Pizza,Main,65,True
2241,219,Farmhouse Pizza,Main,140,True
2242,219,Chicken Supreme Pizza,Main,125,True
2243,219,Mango Lassi,Beverage,75,False
2244,219,Chocolate Brownie,Dessert,150,True
2245,219,Peppy Paneer Pizza,Main,65,True
2246,219,Masala Chai,Beverage,80,False
2247,220,Chocolate Brownie,Dessert,245,False
2248,220,Paneer Butter Masala,Main,255,True
2249,220,Chicken Curry,Main,125,True
2250,220,Cold Coffee,Beverage,235,True
2251,220,Gulab Jamun,Dessert,240,True
2252,220,Shahi Paneer,Main,110,True
2253,220,Dal Makhani,Main,200,True
2254,220,Butter Naan,Main,235,False
2255,220,Rajma Chawal,Main,165,False
2256,220,Masala Chai,Beverage,160,False
2257,220,Tandoori Roti,Main,150,False
2258,220,Mango Lassi,Beverage,170,True
2259,220,Chole Bhature,Main,205,True
2260,221,Chicken 65,Main,210,False
2261,221,Egg Biryani,Main,145,False
2262,221,Chocolate Brownie,Dessert,145,True
2263,221,Mutton Biryani,Main,120,True
2264,221,Chicken Biryani,Main,150,True
2265,221,Boneless Biryani,Main,125,True
2266,221,Veg Biryani,Main,115,True
2267,221,Mango Lassi,Beverage,235,True
2268,221,Hyderabadi Dum Biryani,Main,120,True
2269,222,Masala Chai,Beverage,65,False
2270,222,Chocolate Brownie,Dessert,75,False
2271,222,Margherita Pizza,Main,95,True
2272,222,Peppy Paneer Pizza,Main,65,True
2273,222,Cold Coffee,Beverage,115,True
2274,222,Garlic Bread,Main,70,True
2275,222,Mango Lassi,Beverage,130,False
2276,222,Gulab Jamun,Dessert,120,True
2277,223,Chicken Curry,Main,210,False
2278,223,Dal Makhani,Main,155,False
2279,223,Masala Chai,Beverage,250,False
2280,223,Rajma Chawal,Main,135,True
2281,223,Paneer Butter Masala,Main,210,False
2282,223,Tandoori Roti,Main,115,True
2283,223,Chole Bhature,Main,145,True
2284,223,Chocolate Brownie,Dessert,225,True
2285,223,Shahi Paneer,Main,190,False
2286,223,Butter Naan,Main,185,False
2287,224,Chicken Momos,Main,465,False
2288,224,Chilli Chicken,Main,470,True
2289,224,Mango Lassi,Beverage,280,False
2290,224,Cold Coffee,Beverage,490,False
2291,224,Spring Roll,Main,515,True
2292,224,Schezwan Noodles,Main,385,False
2293,225,Cold Coffee,Beverage,115,True
2294,225,Chocolate Brownie,Dessert,100,False
2295,225,Mango Lassi,Beverage,95,True
2296,225,Paneer Roll,Main,90,True
2297,225,Egg Roll,Main,95,False
2298,225,Masala Chai,Beverage,100,False
2299,225,Veg Frankie,Main,100,False
2300,226,Chicken Curry,Main,145,True
2301,226,Gulab Jamun,Dessert,115,False
2302,226,Masala Chai,Beverage,235,True
2303,226,Tandoori Roti,Main,245,True
2304,226,Butter Naan,Main,115,True
2305,226,Shahi Paneer,Main,245,True
2306,226,Dal Makhani,Main,120,True
2307,227,Masala Chai,Beverage,415,True
2308,227,Chicken Momos,Main,245,False
2309,227,Gulab Jamun,Dessert,280,False
2310,227,Mango Lassi,Beverage,435,True
2311,227,Chilli Chicken,Main,390,False
2312,227,Spring Roll,Main,500,True
2313,227,Cold Coffee,Beverage,290,True
2314,227,Veg Hakka Noodles,Main,450,True
2315,227,Schezwan Noodles,Main,260,True
2316,227,Chocolate Brownie,Dessert,510,True
2317,227,Chilli Paneer,Main,445,True
2318,228,Chicken Supreme Pizza,Main,240,False
2319,228,Gulab Jamun,Dessert,140,False
2320,228,Farmhouse Pizza,Main,240,True
2321,228,Peppy Paneer Pizza,Main,170,True
2322,228,Garlic Bread,Main,185,False
2323,228,Masala Chai,Beverage,240,True
2324,228,Chocolate Brownie,Dessert,195,True
2325,228,Mango Lassi,Beverage,180,False
2326,228,Cheese Burst Pizza,Main,205,True
2327,228,Margherita Pizza,Main,160,False
2328,228,Cold Coffee,Beverage,160,True
2329,229,Chocolate Brownie,Dessert,110,False
2330,229,Choco Lava Cake,Dessert,245,False
2331,229,Gulab Jamun,Dessert,175,False
2332,229,Masala Chai,Beverage,215,True
2333,229,Cold Coffee,Beverage,120,True
2334,229,Chocolate Brownie,Dessert,145,False
2335,229,Ice Cream Tub,Dessert,210,False
2336,229,Gulab Jamun,Dessert,195,True
2337,229,Rasmalai,Dessert,180,True
2338,229,Mango Lassi,Beverage,245,True
2339,229,Gajar Halwa,Dessert,140,True
2340,230,Egg Biryani,Main,240,True
2341,230,Veg Biryani,Main,170,True
2342,230,Boneless Biryani,Main,230,True
2343,230,Masala Chai,Beverage,260,False
2344,230,Mango Lassi,Beverage,155,False
2345,230,Hyderabadi Dum Biryani,Main,135,False
2346,230,Chocolate Brownie,Dessert,160,False
2347,230,Chicken Biryani,Main,205,True
2348,230,Chicken 65,Main,220,True
2349,230,Gulab Jamun,Dessert,165,True
2350,230,Mutton Biryani,Main,230,False
2351,230,Cold Coffee,Beverage,130,False
2352,231,Dahi Puri,Main,210,True
2353,231,Pani Puri,Main,130,True
2354,231,Kachori,Main,135,False
2355,231,Masala Chai,Beverage,170,True
2356,231,Cold Coffee,Beverage,125,False
2357,231,Samosa,Main,110,True
2358,231,Gulab Jamun,Dessert,230,True
2359,232,Masala Chai,Beverage,65,False
2360,232,Chocolate Brownie,Dessert,140,False
2361,232,Cold Coffee,Beverage,100,False
2362,232,Seekh Kebab,Main,85,False
2363,232,Galouti Kebab,Main,135,False
2364,232,Gulab Jamun,Dessert,135,False
2365,232,Mutton Rogan Josh,Main,65,False
2366,232,Chicken Korma,Main,80,True
2367,232,Mango Lassi,Beverage,95,True
2368,233,Gulab Jamun,Dessert,250,False
2369,233,Mutton Biryani,Main,320,False
2370,233,Boneless Biryani,Main,470,True
2371,233,Veg Biryani,Main,245,False
2372,233,Mango Lassi,Beverage,280,True
2373,233,Egg Biryani,Main,510,False
2374,233,Masala Chai,Beverage,245,True
2375,233,Chicken Biryani,Main,285,False
2376,233,Hyderabadi Dum Biryani,Main,250,True
2377,233,Cold Coffee,Beverage,305,False
2378,233,Chocolate Brownie,Dessert,260,False
2379,233,Chicken 65,Main,375,False
2380,234,Masala Dosa,Main,465,True
2381,234,Filter Coffee,Main,365,True
2382,234,Masala Chai,Beverage,275,True
2383,234,Pongal,Main,490,True
2384,234,Medu Vada,Main,315,False
2385,234,Chocolate Brownie,Dessert,435,True
2386,234,Gulab Jamun,Dessert,320,True
2387,234,Rava Dosa,Main,290,True
2388,234,Cold Coffee,Beverage,285,False
2389,234,Curd Rice,Main,490,True
2390,234,Uttapam,Main,310,False
2391,235,Chocolate Brownie,Dessert,120,True
2392,235,Gulab Jamun,Dessert,90,True
2393,235,Choco Lava Cake,Dessert,110,False
2394,235,Chocolate Brownie,Dessert,90,True
2395,235,Rasmalai,Dessert,145,False
2396,235,Ice Cream Tub,Dessert,90,True
2397,235,Masala Chai,Beverage,140,True
2398,235,Gulab Jamun,Dessert,85,True
2399,235,Cold Coffee,Beverage,75,True
2400,235,Gajar Halwa,Dessert,150,False
2401,235,Mango Lassi,Beverage,115,False
2402,236,Pongal,Main,75,False
2403,236,Medu Vada,Main,115,False
2404,236,Gulab Jamun,Dessert,135,True
2405,236,Mango Lassi,Beverage,135,True
2406,236,Filter Coffee,Main,95,True
2407,236,Masala Dosa,Main,130,False
2408,236,Idli Sambar,Main,60,False
2409,236,Cold Coffee,Beverage,140,False
2410,236,Chocolate Brownie,Dessert,85,True
2411,236,Uttapam,Main,105,False
2412,236,Masala Chai,Beverage,90,True
2413,236,Rava Dosa,Main,150,True
2414,236,Curd Rice,Main,115,False
2415,237,Gulab Jamun,Dessert,150,True
